country,year,population,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production
Asia,1995,3483316665.0,7.195,723.362,3094.101,10777.732,6.264,236.267,1150.652,4008.085,1.182,182.677,4488.816,15635.969
Asia,1996,3534544077.0,3.163,340.905,3145.706,11118.638,8.206,328.902,1227.029,4336.987,2.383,372.646,4529.188,16008.615
Asia,1997,3585198287.0,0.146,16.254,3105.795,11134.892,2.756,119.531,1243.032,4456.518,2.661,425.918,4583.996,16434.533
Asia,1998,3635442850.0,-2.842,-316.452,2975.824,10818.439,3.424,152.581,1267.823,4609.099,5.474,899.604,4768.095,17334.137
Asia,1999,3685232690.0,1.566,169.37,2981.578,10987.81,8.779,404.652,1360.498,5013.751,-2.411,-417.873,4590.284,16916.264
Asia,2000,3735089775.0,4.624,508.044,3077.798,11495.854,11.182,560.639,1492.438,5574.39,5.836,987.225,4793.322,17903.488
Asia,2001,3785215058.0,5.72,657.585,3210.766,12153.438,5.238,291.976,1549.811,5866.366,-1.122,-200.84,4676.788,17702.648
Asia,2002,3834687401.0,5.848,710.771,3354.696,12864.209,7.684,450.753,1647.362,6317.119,-5.174,-915.857,4377.617,16786.791
Asia,2003,3883310793.0,14.828,1907.514,3803.899,14771.723,6.102,385.46,1725.996,6702.579,6.655,1117.182,4610.492,17903.973
Asia,2004,3931402529.0,15.231,2249.893,4329.655,17021.615,7.704,516.395,1836.234,7218.974,6.274,1123.369,4839.835,19027.342
Asia,2005,3979329053.0,11.081,1886.207,4751.51,18907.822,8.067,582.38,1960.47,7801.354,2.728,519.123,4912.0,19546.465
Asia,2006,4027291741.0,7.773,1469.65,5059.845,20377.473,5.169,403.214,2037.242,8204.568,1.693,330.881,4935.661,19877.346
Asia,2007,4074998014.0,8.01,1632.164,5401.141,22009.637,7.364,604.181,2161.657,8808.749,-0.344,-68.402,4861.093,19808.943
Asia,2008,4122790915.0,4.884,1074.914,5599.253,23084.551,6.818,600.546,2282.263,9409.295,3.883,769.188,4991.311,20578.131
Asia,2009,4171339685.0,3.43,791.758,5723.895,23876.309,0.498,46.901,2266.945,9456.196,-4.633,-953.309,4704.681,19624.822
Asia,2010,4220041467.0,7.224,1724.729,6066.537,25601.037,11.171,1056.377,2491.107,10512.573,2.868,562.77,4783.743,20187.592
Asia,2011,4268479060.0,10.577,2707.717,6632.047,28308.754,6.188,650.535,2615.243,11163.108,5.807,1172.318,5004.104,21359.91
Asia,2012,4317165429.0,1.569,444.102,6660.124,28752.855,3.133,349.791,2666.773,11512.899,1.352,288.861,5014.58,21648.771
Asia,2013,4365286895.0,2.667,766.807,6762.365,29519.662,2.292,263.853,2697.819,11776.752,-1.067,-231.029,4906.377,21417.742
Asia,2014,4412496398.0,-1.082,-319.324,6617.646,29200.338,3.786,445.895,2770.007,12222.646,0.532,113.977,4879.713,21531.719
Asia,2015,4458250376.0,-1.436,-419.246,6455.692,28781.092,2.481,303.3,2809.61,12525.946,4.176,899.238,5031.336,22430.957
Asia,2016,4502955714.0,-5.315,-1529.613,6051.909,27251.479,1.812,226.986,2832.125,12752.933,3.707,831.562,5166.056,23262.52
Asia,2017,4547095064.0,2.525,688.117,6144.494,27939.596,1.687,215.169,2851.953,12968.102,-1.622,-377.301,5032.932,22885.219
Asia,2018,4588802751.0,6.493,1814.236,6484.008,29753.832,2.924,379.142,2908.655,13347.243,0.482,110.414,5011.249,22995.633
Asia,2019,4627738749.0,3.627,1079.096,6662.634,30832.928,1.823,243.263,2936.749,13590.506,-4.095,-941.736,4765.588,22053.896
Asia,2020,4663086623.0,-0.196,-60.383,6599.179,30772.545,-0.431,-58.622,2901.916,13531.884,-6.84,-1508.396,4405.987,20545.5
Asia,2021,4693332132.0,4.237,1303.766,6834.443,32076.311,4.996,676.063,3027.262,14207.947,0.977,200.756,4420.368,20746.256
Asia,2022,4721383370.0,10.431,3345.779,7502.481,35422.09,1.164,165.359,3044.3,14373.307,6.718,1393.684,4689.291,22139.939
Europe,1900,406610221.0,,,8143.427,3311.201,,,0.0,0.0,,,314.368,127.825
Europe,1901,410099626.0,-2.887,-95.578,7841.076,3215.622,,0.0,0.0,0.0,12.055,15.41,349.269,143.235
Europe,1902,413672640.0,0.627,20.148,7822.055,3235.77,,0.0,0.0,0.0,-3.483,-4.989,334.191,138.246
Europe,1903,417316451.0,4.256,137.72,8083.77,3373.49,,0.0,0.0,0.0,-3.55,-4.908,319.513,133.338
Europe,1904,420997949.0,1.562,52.696,8138.25,3426.186,,0.0,0.0,0.0,6.201,8.269,336.36,141.607
Europe,1905,424717568.0,5.221,178.879,8488.146,3605.065,,0.0,0.0,0.0,-25.879,-36.646,247.131,104.961
Europe,1906,428474753.0,3.772,135.974,8731.062,3741.039,,0.0,0.0,0.0,9.385,9.851,267.954,114.811
Europe,1907,432272939.0,6.876,257.218,9249.382,3998.258,,0.0,0.0,0.0,10.869,12.479,294.468,127.29
Europe,1908,436109583.0,0.205,8.2,9186.813,4006.457,,0.0,0.0,0.0,6.313,8.036,310.304,135.327
Europe,1909,439411115.0,0.997,39.964,9208.736,4046.421,,0.0,0.0,0.0,9.711,13.142,337.881,148.469
Europe,1910,442194261.0,2.358,95.417,9366.559,4141.838,,0.0,0.0,0.0,0.157,0.233,336.28,148.701
Europe,1911,444363548.0,3.345,138.531,9632.584,4280.369,,0.0,0.0,0.0,-3.895,-5.792,321.605,142.909
Europe,1912,446030669.0,3.296,141.09,9912.903,4421.459,,0.0,0.0,0.0,0.537,0.768,322.124,143.677
Europe,1913,447157148.0,7.683,339.69,10647.598,4761.149,,0.0,0.0,0.0,-1.578,-2.268,316.24,141.409
Europe,1914,448307128.0,-12.128,-577.421,9332.282,4183.729,,0.0,0.0,0.0,-3.446,-4.873,304.56,136.536
Europe,1915,449423592.0,-5.621,-235.188,8785.789,3948.541,,0.0,0.0,0.0,-0.043,-0.058,303.674,136.478
Europe,1916,450498535.0,4.01,158.339,9116.3,4106.88,,0.0,0.0,0.0,0.358,0.488,304.033,136.967
Europe,1917,451568957.0,-2.399,-98.514,8876.53,4008.366,,0.0,0.0,0.0,-11.667,-15.98,267.926,120.987
Europe,1918,452645916.0,-10.143,-406.579,7957.184,3601.787,,0.0,0.0,0.0,-46.794,-56.615,142.213,64.372
Europe,1919,454193229.0,-15.442,-556.196,6705.495,3045.591,,0.0,0.0,0.0,12.412,7.99,159.32,72.362
Europe,1920,456331461.0,13.045,397.311,7544.738,3442.901,,0.0,0.0,0.0,-5.513,-3.989,149.831,68.373
Europe,1921,458830774.0,-10.976,-377.892,6680.043,3065.009,,0.0,0.0,0.0,-1.599,-1.093,146.633,67.28
Europe,1922,461876989.0,19.773,606.056,7948.145,3671.065,,6.83,14.787,6.83,19.62,13.2,174.245,80.48
Europe,1923,465339545.0,-1.085,-39.845,7803.376,3631.22,20.353,1.39,17.664,8.22,11.069,8.909,192.092,89.388
Europe,1924,468840370.0,8.949,324.941,8438.182,3956.16,16.911,1.39,20.497,9.61,15.535,13.886,220.276,103.274
Europe,1925,472396648.0,-1.459,-57.737,8252.437,3898.423,14.465,1.39,23.286,11.0,17.173,17.736,256.162,121.01
Europe,1926,475977573.0,-14.763,-575.541,6981.174,3322.882,12.637,1.39,26.031,12.39,20.413,24.702,306.133,145.712
Europe,1927,479582375.0,31.057,1031.999,9080.57,4354.881,11.219,1.39,28.734,13.78,18.804,27.4,360.965,173.113
Europe,1928,483231273.0,-0.487,-21.228,8968.074,4333.654,10.088,1.39,31.394,15.17,12.939,22.399,404.593,195.512
Europe,1929,486856416.0,8.03,347.987,9616.062,4681.641,26.258,3.983,39.342,19.154,15.46,30.226,463.665,225.738
Europe,1930,490484387.0,-6.599,-308.942,8915.062,4372.699,20.797,3.983,47.173,23.137,30.015,67.756,598.377,293.495
Europe,1931,494043284.0,-7.06,-308.693,8226.012,4064.006,17.217,3.983,54.896,27.121,19.377,56.871,709.18,350.365
Europe,1932,497592961.0,-6.986,-283.898,7596.786,3780.107,14.688,3.983,62.51,31.104,-1.56,-5.466,693.135,344.899
Europe,1933,501105780.0,2.823,106.716,7756.492,3886.823,12.807,3.983,70.021,35.088,0.469,1.617,691.502,346.516
Europe,1934,504644354.0,8.648,336.128,8368.173,4222.951,11.353,3.983,77.423,39.071,12.918,44.764,775.357,391.28
Europe,1935,508206993.0,5.028,212.315,8727.283,4435.266,10.195,3.983,84.719,43.055,2.969,11.618,792.783,402.898
Europe,1936,511795020.0,6.077,269.522,9192.72,4704.788,9.252,3.983,91.908,47.038,7.419,29.889,845.626,432.787
Europe,1937,515411747.0,8.142,383.066,9871.437,5087.854,8.469,3.983,98.992,51.022,-1.018,-4.408,831.14,428.379
Europe,1938,519033503.0,0.309,15.697,9832.798,5103.551,1.388,0.708,99.666,51.73,3.787,16.224,856.598,444.603
Europe,1939,522615965.0,1.254,64.007,9887.869,5167.558,1.369,0.708,100.338,52.438,0.296,1.314,853.241,445.917
Europe,1940,525771260.0,7.481,386.562,10563.759,5554.121,1.351,0.708,101.083,53.146,3.023,13.479,873.758,459.397
Europe,1941,528507172.0,-2.065,-114.701,10292.046,5439.42,1.333,0.708,101.899,53.855,1.795,8.246,884.836,467.642
Europe,1942,530947857.0,-5.56,-302.453,9675.088,5136.967,1.315,0.708,102.765,54.563,-1.659,-7.757,866.159,459.885
Europe,1943,533166124.0,6.02,309.255,10214.869,5446.222,1.298,0.708,103.666,55.271,-8.603,-39.565,788.347,420.32
Europe,1944,535512973.0,-12.192,-663.987,8930.195,4782.235,1.281,0.708,104.534,55.979,22.313,93.784,960.022,514.104
Europe,1945,537405457.0,-29.925,-1431.067,6235.828,3351.168,1.265,0.708,105.483,56.687,-41.258,-212.108,561.952,301.996
Europe,1946,538579645.0,30.278,1014.662,8106.192,4365.83,11.522,6.532,117.381,63.219,10.213,30.843,617.994,332.839
Europe,1947,540201613.0,10.564,461.225,8935.654,4827.055,14.13,8.933,133.564,72.152,14.302,47.602,704.257,380.441
Europe,1948,542680809.0,10.325,498.4,9813.235,5325.455,32.878,23.722,176.667,95.874,11.647,44.31,782.69,424.751
Europe,1949,545615974.0,9.135,486.494,10652.086,5811.948,30.712,29.445,229.684,125.319,14.95,63.5,894.861,488.251
Europe,1950,550216093.0,5.282,306.981,11120.956,6118.929,-0.98,-1.228,225.531,124.091,13.53,66.058,1007.439,554.309
Europe,1951,555061185.0,6.207,379.832,11708.188,6498.761,18.06,22.411,263.938,146.502,13.91,77.107,1137.561,631.416
Europe,1952,560119243.0,4.277,277.944,12098.683,6776.705,12.689,18.589,294.743,165.091,14.735,93.04,1293.396,724.456
Europe,1953,565576038.0,2.116,143.39,12235.48,6920.095,14.509,23.953,334.251,189.045,12.586,91.179,1442.132,815.635
Europe,1954,571196736.0,3.887,269.017,12586.052,7189.112,10.682,20.194,366.316,209.238,12.241,99.844,1602.738,915.479
Europe,1955,576839472.0,5.136,369.222,13103.01,7558.333,14.648,30.65,415.867,239.889,18.071,165.437,1873.858,1080.915
Europe,1956,582519126.0,4.287,324.047,13531.539,7882.38,21.978,52.724,502.322,292.612,15.242,164.751,2138.412,1245.666
Europe,1957,588264858.0,3.295,259.704,13840.847,8142.084,30.02,87.842,646.74,380.454,15.077,187.813,2436.792,1433.479
Europe,1958,594232834.0,2.291,186.503,14015.696,8328.587,32.574,123.927,848.795,504.382,12.629,181.033,2716.968,1614.511
Europe,1959,600259340.0,1.064,88.648,14022.664,8417.235,25.239,127.301,1052.35,631.683,12.722,205.397,3031.871,1819.909
Europe,1960,606215982.0,0.708,59.611,13983.212,8476.847,17.583,111.07,1225.227,742.752,13.048,237.461,3393.791,2057.37
Europe,1961,612306138.0,0.91,77.138,13970.11,8553.984,23.061,171.285,1492.778,914.037,11.251,231.472,3738.068,2288.842
Europe,1962,618273684.0,1.659,141.945,14064.854,8695.93,20.526,187.618,1781.824,1101.655,10.997,251.708,4109.103,2540.55
Europe,1963,623943380.0,1.652,143.657,14167.29,8839.587,18.159,200.046,2086.248,1301.7,9.779,248.452,4469.96,2789.002
Europe,1964,629557545.0,2.593,229.169,14404.968,9068.756,18.063,235.13,2441.127,1536.83,8.191,228.437,4792.951,3017.438
Europe,1965,634885238.0,-0.012,-1.049,14282.435,9067.707,16.174,248.563,2812.15,1785.393,8.649,260.989,5163.811,3278.427
Europe,1966,639887368.0,-1.408,-127.634,13971.323,8940.073,12.532,223.742,3139.825,2009.134,8.1,265.537,5538.418,3543.964
Europe,1967,644742383.0,-1.664,-148.794,13635.336,8791.279,12.503,251.205,3505.802,2260.339,7.971,282.493,5934.861,3826.456
Europe,1968,649242981.0,-0.033,-2.916,13536.324,8788.363,13.194,298.229,3940.849,2558.569,6.596,252.406,6282.489,4078.862
Europe,1969,653377719.0,0.226,19.905,13481.128,8808.269,13.973,357.506,4463.076,2916.074,5.596,228.239,6592.053,4307.101
Europe,1970,657162493.0,1.451,127.831,13598.006,8936.1,0.283,8.248,4449.923,2924.323,6.665,287.075,6990.928,4594.176
Europe,1971,661120693.0,0.887,79.258,13636.478,9015.357,12.634,369.448,4982.101,3293.77,5.973,274.407,7364.136,4868.583
Europe,1972,665447567.0,-5.562,-501.405,12794.324,8513.952,10.542,347.246,5471.529,3641.016,5.954,289.874,7751.86,5158.457
Europe,1973,669560034.0,1.072,91.248,12852.021,8605.2,9.177,334.137,5936.963,3975.153,6.504,335.505,8205.331,5493.962
Europe,1974,673561825.0,-0.668,-57.482,12690.324,8547.718,10.629,422.501,6528.954,4397.654,6.38,350.5,8676.95,5844.462
Europe,1975,677416162.0,3.773,322.507,13094.203,8870.225,7.93,348.732,7006.603,4746.386,8.079,472.184,9324.616,6316.646
Europe,1976,681010392.0,1.209,107.214,13182.528,8977.438,9.025,428.354,7598.621,5174.74,8.0,505.35,10017.463,6821.996
Europe,1977,684505429.0,0.788,70.74,13218.563,9048.179,5.789,299.554,7997.443,5474.293,8.865,604.783,10849.847,7426.779
Europe,1978,687813873.0,0.838,75.849,13265.256,9124.027,5.448,298.249,8392.593,5772.542,6.961,516.994,11549.306,7943.773
Europe,1979,690959650.0,0.962,87.745,13331.853,9211.772,6.942,400.748,8934.371,6173.29,5.834,463.442,12167.447,8407.215
Europe,1980,694116870.0,-8.842,-814.528,12097.738,8397.244,3.801,234.643,9231.778,6407.933,3.274,275.253,12508.654,8682.468
Europe,1981,697116698.0,9.388,788.337,13176.533,9185.581,3.86,247.341,9546.858,6655.274,1.793,155.708,12678.187,8838.176
Europe,1982,699916920.0,2.906,266.923,13505.18,9452.504,3.154,209.94,9808.614,6865.215,2.733,241.545,12972.569,9079.721
Europe,1983,702722581.0,-0.837,-79.101,13338.696,9373.403,5.507,378.038,10307.414,7243.253,3.118,283.129,13323.679,9362.85
Europe,1984,705518662.0,-5.271,-494.028,12585.599,8879.375,7.212,522.414,11007.032,7765.667,1.527,142.994,13473.554,9505.844
Europe,1985,708248307.0,-3.562,-316.299,12090.5,8563.076,-10.811,-839.521,9779.263,6926.146,-7.065,-671.571,12473.411,8834.272
Europe,1986,711128862.0,2.229,190.843,12309.892,8753.919,4.087,283.08,10137.721,7209.226,2.99,264.135,12794.315,9098.407
Europe,1987,714220723.0,-1.076,-94.189,12124.725,8659.729,5.489,395.69,10647.852,7604.917,1.573,143.086,12939.268,9241.493
Europe,1988,717211211.0,0.008,0.652,12075.079,8660.382,3.604,274.117,10985.653,7879.034,-0.353,-32.608,12839.851,9208.885
Europe,1989,719885867.0,-4.18,-362.028,11527.318,8298.354,3.302,260.187,11306.265,8139.22,-2.808,-258.61,12432.907,8950.274
Europe,1990,722286138.0,-6.705,-556.417,10718.656,7741.937,3.546,288.641,11668.313,8427.861,-3.97,-355.302,11899.679,8594.973
Europe,1991,724402343.0,-8.959,-693.634,9729.817,7048.303,-0.01,-0.868,11633.028,8426.993,-5.793,-497.932,11177.546,8097.041
Europe,1992,726070329.0,-5.251,-370.092,9197.747,6678.211,-0.307,-25.843,11570.712,8401.15,-6.898,-558.503,10382.655,7538.538
Europe,1993,727268328.0,-9.42,-629.08,8317.605,6049.131,-1.626,-136.641,11363.77,8264.51,-4.985,-375.769,9848.867,7162.769
Europe,1994,727908035.0,-9.896,-598.61,7487.925,5450.521,-1.205,-99.565,11217.0,8164.944,0.774,55.453,9916.393,7218.222
Europe,1995,728163234.0,-2.123,-115.708,7326.396,5334.812,-1.106,-90.341,11089.002,8074.604,0.85,61.353,9997.174,7279.575
Europe,1996,728333999.0,-4.793,-255.72,6973.576,5079.092,5.548,448.007,11701.514,8522.61,1.294,94.196,10124.161,7373.771
Europe,1997,728464357.0,-1.27,-64.519,6883.76,5014.574,-3.895,-331.956,11243.727,8190.654,0.717,52.836,10194.881,7426.607
Europe,1998,728360707.0,-8.27,-414.695,6315.385,4599.878,2.041,167.185,11474.862,8357.839,-0.93,-69.083,10101.483,7357.524
Europe,1999,728032064.0,-0.666,-30.627,6276.167,4569.251,1.338,111.789,11633.592,8469.628,0.89,65.477,10195.98,7423.0
Europe,2000,727917165.0,-1.545,-70.58,6180.196,4498.671,0.002,0.183,11635.679,8469.811,3.753,278.549,10580.255,7701.549
Europe,2001,727842834.0,1.31,58.941,6261.808,4557.612,0.197,16.698,11659.81,8486.509,2.373,182.769,10832.445,7884.318
Europe,2002,727921167.0,-1.912,-87.129,6141.438,4470.483,2.538,215.414,11954.485,8701.923,4.428,349.118,11310.889,8233.436
Europe,2003,728424985.0,2.175,97.222,6270.66,4567.705,3.045,264.971,12309.976,8966.894,3.973,327.12,11752.145,8560.556
Europe,2004,729181616.0,-1.045,-47.732,6198.693,4519.973,2.593,232.537,12616.104,9199.431,3.277,280.544,12124.688,8841.1
Europe,2005,729987229.0,-2.024,-91.493,6066.517,4428.48,-0.314,-28.885,12562.611,9170.546,-1.594,-140.959,11918.209,8700.141
Europe,2006,730912800.0,0.702,31.089,6101.37,4459.569,0.883,80.983,12657.501,9251.529,-1.223,-106.365,11757.593,8593.775
Europe,2007,732466669.0,-1.016,-45.312,6026.565,4414.258,-1.867,-172.706,12394.862,9078.823,-0.167,-14.375,11713.025,8579.4
Europe,2008,734348289.0,-0.67,-29.556,5970.875,4384.702,2.644,240.084,12690.037,9318.907,-1.975,-169.466,11452.242,8409.935
Europe,2009,736013515.0,-5.73,-251.233,5616.023,4133.469,-9.887,-921.318,11409.558,8397.589,-0.779,-65.511,11337.324,8344.424
Europe,2010,737406197.0,2.066,85.378,5721.198,4218.847,8.187,687.522,12320.362,9085.111,-0.725,-60.469,11233.91,8283.955
Europe,2011,738734474.0,3.902,164.606,5933.734,4383.454,-0.757,-68.755,12205.139,9016.356,-1.451,-120.2,11051.001,8163.755
Europe,2012,740063831.0,3.19,139.852,6112.048,4523.306,-1.361,-122.693,12017.427,8893.663,-1.071,-87.473,10912.953,8076.282
Europe,2013,741180502.0,-1.778,-80.421,5994.336,4442.885,0.58,51.551,12068.874,8945.214,-0.457,-36.874,10846.762,8039.408
Europe,2014,742190861.0,-4.472,-198.665,5718.502,4244.22,-4.168,-372.854,11550.074,8572.359,0.861,69.251,10925.302,8108.659
Europe,2015,743294457.0,-0.889,-37.733,5659.247,4206.487,-1.394,-119.536,11372.105,8452.823,2.006,162.648,11127.901,8271.308
Europe,2016,744516175.0,-0.57,-23.962,5617.775,4182.524,0.465,39.271,11406.191,8492.094,2.135,176.555,11346.781,8447.862
Europe,2017,745657647.0,1.357,56.746,5685.277,4239.271,5.776,490.503,12046.543,8982.597,-0.379,-31.992,11286.507,8415.87
Europe,2018,746577709.0,3.466,146.934,5875.081,4386.204,2.487,223.417,12330.952,9206.014,1.054,88.726,11391.44,8504.596
Europe,2019,747418251.0,-5.846,-256.4,5525.425,4129.804,-0.731,-67.269,12227.083,9138.745,0.22,18.702,11403.652,8523.298
Europe,2020,747462669.0,-10.972,-453.137,4918.863,3676.667,-6.187,-565.42,11469.904,8573.325,-5.535,-471.775,10771.806,8051.522
Europe,2021,746417727.0,7.985,293.569,5319.053,3970.236,6.502,557.437,12232.777,9130.762,1.005,80.882,10895.246,8132.405
Europe,2022,744806995.0,0.119,4.743,5336.925,3974.979,-8.141,-743.315,11261.234,8387.446,-0.456,-37.08,10869.024,8095.325
North America,1900,104231973.0,,,17989.979,1875.131,,,708.424,73.84,,,960.018,100.065
North America,1901,104616860.0,8.872,166.369,19514.059,2041.5,10.817,7.988,782.169,81.828,8.729,8.734,1039.972,108.799
North America,1902,106477643.0,4.591,93.727,20053.283,2135.226,9.761,7.988,843.517,89.816,27.322,29.726,1300.977,138.525
